depth,table,price,x,y,z,df_original,id,cut_int,color_int,clarity_int,raw_density,carat_sqr
61.7,58.0,,4.32,4.34,2.67,0,6284.0,4,4,4,3.7155936032340526,0.009235209999999999
62.5,60.0,,4.72,4.75,2.96,0,6285.0,3,7,4,3.7068736890324763,0.028257609999999992
61.1,56.0,,4.42,4.45,2.71,0,6286.0,5,5,7,3.6020493409469143,0.01048576
61.3,56.0,,6.89,6.91,4.23,0,6287.0,5,4,6,3.6645337441662966,2.28886641
63.0,64.0,,7.67,7.76,4.86,0,6288.0,2,5,3,4.14846940561892,16.0
62.2,54.0,,5.16,5.19,3.22,0,6289.0,5,4,3,3.6181091372006464,0.07311616000000001
62.5,58.0,,8.39,8.33,5.23,0,6290.0,4,3,2,3.742634755390543,27.023362559999992
62.9,54.9,,5.08,5.12,3.21,0,6291.0,2,5,4,3.5932095812789755,0.0625
61.0,59.0,,6.48,6.44,3.94,0,6292.0,4,4,3,3.722153909750466,1.08243216
62.0,56.0,,5.09,5.13,3.17,0,6293.0,5,4,6,3.624322582396528,0.0625
62.7,60.0,,8.11,8.06,5.07,0,6294.0,4,2,2,3.7295343837452264,18.008140960000002
60.6,56.0,,5.43,5.48,3.3,0,6295.0,5,4,5,3.5439282122348623,0.11316495999999997
61.8,56.0,,6.52,6.58,4.05,0,6296.0,5,3,3,3.6258683954807185,1.2155062500000002
63.0,52.0,,7.37,7.3,4.62,0,6297.0,4,7,5,3.6449860802568006,5.19885601
61.6,55.0,,5.71,5.75,3.53,0,6298.0,5,4,5,3.6756228336420436,0.25411680999999997
61.3,56.0,,4.49,4.45,2.74,0,6299.0,5,7,2,3.6166649344424675,0.011859210000000002
60.5,59.0,,6.21,6.19,3.75,0,6300.0,4,5,2,3.787730977447912,0.6857496100000001
63.0,57.0,,5.05,5.11,3.2,0,6301.0,3,5,4,3.7056053941989107,0.06765201
63.8,57.0,,8.0,7.95,5.1,0,6302.0,2,2,2,3.718091009988901,16.322408009999993
61.2,59.0,,4.47,4.52,2.75,0,6303.0,4,5,4,3.671567489349756,0.013363360000000005
60.8,56.0,,5.28,5.25,3.21,0,6304.0,5,6,4,3.573788620517593,0.07890481000000002
63.0,59.0,,6.56,6.5,4.11,0,6305.0,4,4,5,3.6975664534859836,1.3604889600000003
61.6,57.0,,5.77,5.83,3.57,0,6306.0,5,1,5,3.6971782211521615,0.29986576
64.1,59.0,,6.1,6.13,3.92,0,6307.0,2,4,5,3.724914135953636,0.6857496100000001
60.0,59.0,,4.45,4.42,2.66,0,6308.0,4,5,3,3.669757035325616,0.01048576
53.0,63.0,,6.84,6.77,3.66,0,6309.0,1,2,3,3.610984018634377,1.08243216
61.9,57.0,,5.87,5.9,3.64,0,6310.0,5,5,2,3.617206862666396,0.33362176
61.6,59.1,,7.61,7.64,4.7,0,6311.0,3,2,5,3.666839054456146,7.7779632099999985
59.6,58.0,,7.51,7.48,4.47,0,6312.0,4,7,3,3.608104768657642,5.19885601
62.3,55.0,,4.32,4.35,2.7,0,6313.0,5,3,8,3.6658625419800384,0.009235209999999999
60.5,57.0,,5.3,5.28,3.2,0,6314.0,5,6,3,3.6181389365351624,0.08503056000000002
62.9,55.0,,8.28,8.2,5.18,0,6315.0,4,2,3,3.6849453604490736,21.767823360000005
62.7,57.0,,4.34,4.31,2.71,0,6316.0,5,4,4,3.669244514785221,0.009235209999999999
63.5,57.0,,4.21,4.26,2.69,0,6317.0,2,5,3,3.7310281880423286,0.0081
62.9,60.0,,6.42,6.37,4.02,0,6318.0,4,7,4,3.722638877970365,1.08243216
61.1,59.0,,4.75,4.78,2.91,0,6319.0,4,5,7,3.632425756622934,0.025600000000000005
63.0,61.0,,6.62,6.59,4.16,0,6320.0,4,4,5,3.967306572645615,2.0736
62.4,56.0,,6.58,6.62,4.12,0,6321.0,5,5,2,3.677585991544494,1.4641000000000004
62.6,56.0,,4.26,4.29,2.67,0,6322.0,5,5,7,3.688878510844012,0.0081
63.4,57.0,,4.57,4.55,2.89,0,6323.0,3,4,2,3.694260658212411,0.01874161
62.6,55.3,,6.73,6.79,4.24,0,6324.0,5,2,5,3.654117957652777,1.9387777599999996
60.7,58.0,,6.64,6.68,4.04,0,6325.0,5,1,3,3.6496552403959837,1.4115816100000005
61.6,56.0,,4.74,4.77,2.93,0,6326.0,5,6,6,3.6228212013655505,0.025600000000000005
63.7,58.0,,6.34,6.43,4.07,0,6327.0,2,5,4,3.760884098026143,1.1698585600000002
60.4,54.0,,6.6,6.65,4.0,0,6328.0,5,4,6,3.5885167464114835,1.2155062500000002
61.0,58.0,,4.37,4.39,2.67,0,6329.0,4,6,5,3.631246454043911,0.009235209999999999
62.2,58.0,,5.6,5.66,3.5,0,6330.0,4,6,5,3.7859666834931858,0.24009999999999995
59.5,59.0,,5.41,5.45,3.23,0,6331.0,3,4,2,3.6541212528784732,0.11316495999999997
63.1,57.0,,6.39,6.44,4.05,0,6332.0,3,4,5,3.7440603542529103,1.1698585600000002
62.2,54.0,,6.48,6.41,4.01,0,6333.0,5,4,6,3.6382724358572567,1.04060401
60.4,60.0,,7.41,7.46,4.49,0,6334.0,4,3,6,3.6986165167788227,5.47981281
62.0,58.0,,7.38,7.34,4.56,0,6335.0,4,3,3,3.667844652059027,5.19885601
67.4,58.0,,7.71,7.64,5.17,0,6336.0,1,2,1,3.9601262180885253,16.322408009999993
60.4,59.0,,5.29,5.34,3.21,0,6337.0,3,7,4,3.6392507351782752,0.09150625000000003
60.2,60.0,,4.45,4.48,2.69,0,6338.0,3,3,6,3.58022997010508,0.01048576
62.4,56.0,,6.34,6.41,3.98,0,6339.0,5,4,3,3.70954711054349,1.0
62.4,58.0,,5.23,5.29,3.28,0,6340.0,4,4,3,3.7026108784294447,0.09834496000000004
63.0,59.0,,5.64,5.67,3.56,0,6341.0,2,3,6,3.7419453309165642,0.25411680999999997
61.6,58.0,,7.32,7.35,4.52,0,6342.0,4,5,4,3.7255581182131934,5.19885601
62.1,57.0,,4.8,4.76,2.97,0,6343.0,4,3,4,3.713606654783126,0.031116959999999996
59.3,58.0,,6.74,6.68,3.98,0,6344.0,4,7,3,3.5157753621784362,1.2155062500000002
61.4,58.0,,4.31,4.35,2.66,0,6345.0,4,4,3,3.729621678004918,0.009235209999999999
61.3,56.0,,5.3,5.33,3.26,0,6346.0,5,7,2,3.6485356884341646,0.09834496000000004
62.2,55.0,,6.78,6.75,4.21,0,6347.0,5,4,4,3.6123820623431744,1.8106393599999995
59.1,60.0,,7.15,7.19,4.24,0,6348.0,2,3,4,3.688546475960862,3.224179360000001
59.3,60.7,,5.59,5.66,3.34,0,6349.0,2,5,4,3.6337623305195272,0.16777216
60.4,61.0,,6.37,6.44,3.87,0,6350.0,2,6,3,3.7793314861472767,1.0
60.7,56.0,,5.78,5.81,3.52,0,6351.0,3,4,8,3.654576965120176,0.26873855999999996
64.6,60.0,,5.68,5.59,3.64,0,6352.0,1,1,5,3.789767641212626,0.28398240999999996
59.2,58.0,,4.83,4.87,2.87,0,6353.0,3,7,4,3.6439895125981825,0.028257609999999992
63.8,58.0,,5.12,5.17,3.28,0,6354.0,2,5,3,3.6626276713685897,0.07890481000000002
62.0,55.0,,4.83,4.84,3.0,0,6355.0,5,7,3,3.5932446999640684,0.031116959999999996
62.4,59.0,,5.71,5.74,3.57,0,6356.0,5,4,5,3.692049627505524,0.26873855999999996
61.1,57.0,,5.27,5.24,3.21,0,6357.0,5,6,6,3.655090003883872,0.08503056000000002
62.8,62.0,,5.22,5.25,3.29,0,6358.0,2,5,4,3.79315335818847,0.10556000999999997
61.1,60.0,,6.46,6.51,3.96,0,6359.0,4,3,1,3.710904539826941,1.1255088100000001
61.4,54.0,,5.33,5.35,3.28,0,6360.0,5,4,6,3.592397972690078,0.09834496000000004
61.2,57.0,,4.45,4.5,2.74,0,6361.0,5,6,5,3.7179802618989033,0.013363360000000005
61.4,55.0,,5.41,5.43,3.33,0,6362.0,5,7,3,3.618777936850668,0.12117360999999997
61.7,58.0,,5.08,5.13,3.15,0,6363.0,3,2,4,3.654513945990669,0.0625
62.1,58.0,,4.43,4.4,2.74,0,6364.0,4,7,2,3.7073042131452767,0.011859210000000002
67.7,58.0,,7.07,7.0,4.76,0,6365.0,1,2,1,3.8714212700638964,5.33794816
58.8,58.0,,6.59,6.51,3.85,0,6366.0,4,4,3,3.6689812428782944,1.04060401
60.0,57.0,,4.5,4.47,2.69,0,6367.0,5,6,5,3.659256671906057,0.011859210000000002
62.9,56.0,,4.07,4.1,2.57,0,6368.0,3,6,6,3.637585492003258,0.004569760000000001
60.4,57.0,,6.6,6.58,3.98,0,6369.0,5,2,3,3.6449170416881316,1.2155062500000002
60.4,58.0,,7.02,6.95,4.22,0,6370.0,4,2,3,3.6135874384706606,2.3642137599999997
59.4,54.0,,7.21,7.09,4.25,0,6371.0,4,3,2,3.6454802661338688,3.0359577600000005
59.3,61.0,,7.57,7.51,4.47,0,6372.0,4,6,2,3.5652078823724125,5.19885601
61.3,57.0,,5.15,5.07,3.13,0,6373.0,3,4,7,3.670808501078575,0.0625
62.9,57.0,,6.6,6.62,4.16,0,6374.0,3,5,3,3.6972091352756005,1.5735193600000006
59.5,60.0,,6.5,6.54,3.88,0,6375.0,3,6,4,3.674090026118779,1.04060401
63.2,57.0,,5.06,5.03,3.19,0,6376.0,3,6,3,3.694979810753481,0.0625
62.0,59.0,,7.59,7.64,4.72,0,6377.0,4,2,3,3.726688031842226,8.352099999999998
61.7,57.0,,6.39,6.44,3.96,0,6378.0,3,5,4,3.718696309020865,1.04060401
62.2,55.0,,5.74,5.7,3.56,0,6379.0,5,6,5,3.657403305468384,0.25411680999999997
59.9,61.0,,6.96,6.99,4.18,0,6380.0,3,6,5,3.658560476830808,2.3642137599999997
60.9,60.0,,4.62,4.67,2.83,0,6381.0,4,3,4,3.7341310485430155,0.02085136
62.2,57.0,,6.81,6.77,4.22,0,6382.0,5,6,6,3.7007032785671394,2.0736
61.4,55.3,,4.39,4.42,2.7,0,6383.0,5,2,5,3.6648033432168496,0.01048576
60.4,58.0,,6.51,6.46,3.92,0,6384.0,4,3,4,3.6395834103711824,1.0
61.5,55.0,,6.45,6.49,3.98,0,6385.0,5,6,2,3.6373504027105104,1.04060401
61.4,56.0,,5.37,5.34,3.29,0,6386.0,5,7,4,3.625055544436598,0.10556000999999997
58.0,65.0,,7.58,7.62,4.41,0,6387.0,3,5,6,3.5568490237250314,5.19885601
61.6,59.0,,4.33,4.31,2.66,0,6388.0,4,2,6,3.7468485679726067,0.009235209999999999
62.8,57.0,,4.62,4.58,2.89,0,6389.0,5,5,4,3.728460536305689,0.02085136
61.5,57.0,,4.19,4.21,2.58,0,6390.0,5,4,8,3.691419966653295,0.006146560000000002
62.5,56.0,,4.36,4.38,2.73,0,6391.0,5,5,4,3.682798706048674,0.01048576
58.7,58.0,,5.74,5.85,3.4,0,6392.0,2,1,2,3.6787698193724014,0.24009999999999995
63.0,57.0,,6.07,6.02,3.81,0,6393.0,5,3,2,3.749387653887045,0.57289761
62.4,55.0,,4.53,4.51,2.82,0,6394.0,5,5,4,3.6449824577408543,0.015006249999999997
62.7,59.0,,4.22,4.27,2.66,0,6395.0,3,3,4,3.755351062317881,0.0081
63.3,60.0,,7.34,7.31,4.64,0,6396.0,3,2,2,3.7114238461456406,5.62448656
61.0,56.0,,4.5,4.54,2.76,0,6397.0,3,4,8,3.617868011662305,0.013363360000000005
61.8,56.0,,5.74,5.76,3.55,0,6398.0,5,4,5,3.6806203072091086,0.26873855999999996
59.7,60.0,,9.42,9.26,5.58,0,6399.0,4,4,1,3.6980809770270784,81.0
62.0,56.0,,4.18,4.21,2.6,0,6400.0,5,6,5,3.67178764478427,0.006146560000000002
60.3,56.0,,8.08,8.11,4.88,0,6401.0,2,7,2,3.7525735149165302,16.0
62.3,59.0,,5.16,5.08,3.19,0,6402.0,4,6,3,3.731216910563879,0.07311616000000001
62.3,59.0,,6.69,6.72,4.18,0,6403.0,3,4,6,3.7037150560870176,1.8106393599999995
62.8,56.0,,6.47,6.55,4.09,0,6404.0,3,2,2,3.6693422960672883,1.2624769600000003
62.5,54.0,,4.41,4.45,2.77,0,6405.0,5,4,6,3.642393151638622,0.011859210000000002
61.7,60.0,,5.28,5.32,3.27,0,6406.0,4,7,4,3.723340879304181,0.10556000999999997
61.3,58.0,,6.59,6.62,4.05,0,6407.0,3,3,4,3.6335956823374826,1.3107960100000002
62.3,55.0,,6.86,6.81,4.26,0,6408.0,5,1,5,3.6480081001457214,2.14358881
62.3,59.0,,3.95,3.92,2.45,0,6409.0,4,4,7,3.795886734957481,0.0033177599999999995
62.2,56.0,,5.18,5.23,3.24,0,6410.0,5,4,7,3.691208280118414,0.08503056000000002
61.9,56.0,,7.07,6.98,4.35,0,6411.0,4,2,5,3.6614950611043438,2.9449992100000006
63.7,55.0,,5.05,5.09,3.23,0,6412.0,3,7,4,3.6856131068592335,0.06765201
63.2,55.0,,5.63,5.57,3.54,0,6413.0,3,1,6,3.783401557972331,0.24009999999999995
62.1,53.0,,4.36,4.4,2.72,0,6414.0,5,4,7,3.5645513418044437,0.009235209999999999
63.2,58.0,,7.93,7.98,5.03,0,6415.0,2,3,3,3.7888136389449474,16.322408009999993
61.4,58.0,,4.65,4.63,2.85,0,6416.0,4,7,7,3.6180467192505747,0.01874161
60.1,57.0,,4.78,4.83,2.89,0,6417.0,5,5,6,3.5969828867244447,0.025600000000000005
68.2,56.0,,8.46,8.43,5.76,0,6418.0,1,1,1,3.972827727907106,54.73632256000002
62.3,58.0,,6.6,6.65,4.13,0,6419.0,5,2,3,3.674164499957797,1.5180704100000004
61.7,58.0,,7.52,7.59,4.66,0,6420.0,3,6,3,3.7446721886896106,7.593331359999999
61.3,55.0,,4.58,4.55,2.8,0,6421.0,4,3,3,3.599021066269975,0.015006249999999997
62.4,57.0,,6.65,6.6,4.14,0,6422.0,5,1,3,3.698310334465942,1.5735193600000006
60.9,59.0,,5.36,5.44,3.29,0,6423.0,5,6,4,3.627602199978117,0.11316495999999997
64.3,57.0,,5.6,5.53,3.58,0,6424.0,2,5,2,3.788376251426954,0.24009999999999995
62.9,58.0,,4.35,4.3,2.72,0,6425.0,4,4,5,3.655832822302939,0.009235209999999999
64.0,56.0,,5.02,5.04,3.22,0,6426.0,2,7,4,3.682401420641009,0.0625
63.2,59.0,,6.34,6.38,4.02,0,6427.0,2,6,2,3.7268046996409434,1.04060401
62.4,55.0,,4.71,4.74,2.95,0,6428.0,5,6,4,3.644097404901585,0.025600000000000005
63.3,56.0,,4.69,4.73,2.98,0,6429.0,2,6,2,3.721215828309515,0.028257609999999992
61.9,55.0,,5.02,5.06,3.12,0,6430.0,5,4,5,3.6339894299360784,0.05308415999999999
62.3,58.0,,6.77,6.84,4.24,0,6431.0,4,3,5,3.6976516428330104,2.14358881
61.6,58.0,,4.32,4.29,2.65,0,6432.0,4,7,3,3.6650980047206456,0.0081
63.2,58.0,,6.67,6.63,4.2,0,6433.0,3,4,4,3.6827093886799322,1.6889601599999995
61.9,59.0,,7.33,7.31,4.53,0,6434.0,4,3,4,3.8067330057458313,5.62448656
60.3,55.0,,4.5,4.52,2.72,0,6435.0,5,7,4,3.5788651743883397,0.011859210000000002
65.1,59.0,,5.59,5.56,3.63,0,6436.0,1,7,3,3.7758642714001893,0.25411680999999997
62.2,56.0,,5.67,5.71,3.54,0,6437.0,5,1,5,3.6646023961369223,0.24009999999999995
62.6,58.0,,4.28,4.22,2.66,0,6438.0,4,3,4,3.746576877592839,0.0081
61.9,54.1,,5.82,5.85,3.61,0,6439.0,5,2,5,3.6612253535462265,0.31640625
62.5,55.0,,8.2,8.13,5.11,0,6440.0,5,4,2,3.645829021891002,18.360368009999995
63.3,57.0,,6.11,6.15,3.88,0,6441.0,2,5,4,3.7037844858344653,0.6561
60.9,55.0,,5.63,5.7,3.45,0,6442.0,5,3,3,3.576785039283667,0.18974736000000003
61.6,57.0,,5.94,6.0,3.68,0,6443.0,5,2,3,3.614038940125897,0.3895008100000001
58.2,63.0,,5.82,5.79,3.38,0,6444.0,3,4,2,3.6874916175413763,0.24009999999999995
61.6,57.0,,4.31,4.32,2.66,0,6445.0,5,7,6,3.6343759631096297,0.0081
58.6,61.0,,5.3,5.28,3.1,0,6446.0,4,5,3,3.596525203342001,0.07311616000000001
59.3,59.0,,7.11,7.08,4.22,0,6447.0,4,5,7,3.6718023318543307,2.8561000000000005
61.5,59.0,,6.91,6.95,4.26,0,6448.0,3,6,5,3.6659692038057456,2.44140625
63.7,55.0,,4.55,4.59,2.91,0,6449.0,2,5,3,3.6528841865409474,0.01874161
63.3,60.0,,6.24,6.33,3.98,0,6450.0,2,4,3,3.816628408783497,1.0
62.8,57.0,,5.69,5.74,3.59,0,6451.0,5,2,6,3.6843861361530434,0.26873855999999996
60.4,60.0,,6.49,6.46,3.91,0,6452.0,4,6,2,3.696737831391348,1.04060401
63.2,58.0,,3.86,3.89,2.45,0,6453.0,2,5,5,3.7512507567061086,0.0027984100000000003
61.5,58.0,,7.54,7.56,4.64,0,6454.0,5,2,7,3.674981380094342,6.887475360000002
62.6,59.0,,6.41,6.46,4.03,0,6455.0,4,4,6,3.667379292794802,1.08243216
61.7,58.0,,4.19,4.24,2.6,0,6456.0,3,7,5,3.637106802775285,0.006146560000000002
60.4,58.0,,4.75,4.78,2.88,0,6457.0,4,4,4,3.67026352492109,0.025600000000000005
62.1,59.0,,5.17,5.2,3.22,0,6458.0,3,6,3,3.7427882016226137,0.08503056000000002
62.9,58.0,,4.75,4.72,2.98,0,6459.0,4,6,2,3.681995342126218,0.028257609999999992
58.7,61.0,,8.31,8.33,4.88,0,6460.0,3,5,1,3.658917552935834,18.008140960000002
60.2,58.0,,6.51,6.57,3.94,0,6461.0,3,7,6,3.59608579235282,1.04060401
62.4,58.0,,6.63,6.59,4.13,0,6462.0,4,2,4,3.724090946490516,1.5735193600000006
61.2,57.0,,4.76,4.78,2.92,0,6463.0,5,3,3,3.7026904531515137,0.028257609999999992
62.0,56.0,,4.47,4.44,2.76,0,6464.0,5,7,3,3.6146447001422195,0.011859210000000002
63.1,56.0,,5.6,5.51,3.51,0,6465.0,3,4,1,3.877953061256147,0.24009999999999995
60.2,61.0,,6.64,6.61,3.99,0,6466.0,4,2,2,3.5974777364094486,1.2155062500000002
61.5,61.0,,7.42,7.35,4.54,0,6467.0,4,4,2,3.7318559707151087,5.62448656
61.1,57.0,,6.55,6.52,3.99,0,6468.0,5,4,4,3.6972494928606117,1.2155062500000002
63.4,56.0,,6.37,6.34,4.03,0,6469.0,3,3,3,3.686527806551468,1.0
61.5,55.0,,4.56,4.58,2.81,0,6470.0,5,2,6,3.578348659571039,0.015006249999999997
61.2,56.0,,4.48,4.5,2.75,0,6471.0,5,5,8,3.5714285714285707,0.011859210000000002
61.1,60.0,,5.67,5.75,3.49,0,6472.0,3,2,4,3.6912457492998167,0.24009999999999995
66.1,61.0,,5.6,5.57,3.69,0,6473.0,1,3,4,3.8575661468335634,0.29986576
58.1,62.0,,4.44,4.47,2.59,0,6474.0,3,1,3,3.6184509248176946,0.009235209999999999
61.6,58.0,,6.23,6.15,3.81,0,6475.0,4,5,2,3.699181340342871,0.6561
61.9,55.0,,5.17,5.2,3.21,0,6476.0,5,5,7,3.6153943491386324,0.07311616000000001
62.4,55.0,,4.43,4.41,2.76,0,6477.0,5,5,4,3.5608184452175875,0.01048576
61.6,58.0,,6.39,6.43,3.95,0,6478.0,4,4,4,3.6969393316543684,1.0
60.4,60.0,,8.44,8.36,5.08,0,6479.0,4,4,2,3.682658899366191,23.425600000000006
61.4,54.0,,4.53,4.5,2.77,0,6480.0,5,6,3,3.6127647479166836,0.013363360000000005
62.6,55.0,,5.62,5.66,3.53,0,6481.0,5,6,3,3.740432641238113,0.24009999999999995
62.1,54.0,,4.78,4.81,2.98,0,6482.0,5,1,8,3.5904250894001253,0.028257609999999992
61.9,58.0,,4.11,4.1,2.54,0,6483.0,4,6,5,3.6447286709777273,0.004569760000000001
61.5,55.0,,4.39,4.43,2.71,0,6484.0,5,4,4,3.643037916416074,0.01048576
62.2,61.0,,5.07,5.09,3.16,0,6485.0,3,4,6,3.6788190814165334,0.0625
62.7,56.0,,6.01,5.98,3.76,0,6486.0,4,7,2,3.685240555335264,0.4745832099999999
62.8,57.0,,4.75,4.71,2.97,0,6487.0,5,6,3,3.7022363539292806,0.028257609999999992
61.6,55.0,,6.53,6.46,4.0,0,6488.0,5,4,5,3.62698476666398,1.08243216
62.6,58.0,,7.44,7.48,4.67,0,6489.0,5,5,3,3.716941384804,6.7189824100000015
60.4,59.0,,8.28,8.33,5.02,0,6490.0,4,3,2,3.6390790509864095,19.448100000000004
60.6,59.0,,6.42,6.48,3.91,0,6491.0,4,4,5,3.6886246063130956,1.0
60.8,61.0,,4.72,4.79,2.89,0,6492.0,3,1,5,3.7649546754553973,0.028257609999999992
63.6,57.0,,8.01,7.97,5.08,0,6493.0,2,3,2,3.7002127585334037,16.0
62.3,60.0,,6.55,6.51,4.07,0,6494.0,4,4,1,3.699289589464424,1.3107960100000002
61.5,56.0,,3.92,3.96,2.42,0,6495.0,3,4,7,3.6735204976055047,0.0027984100000000003
62.7,55.0,,6.32,6.4,3.99,0,6496.0,3,5,2,3.754937184733986,1.04060401
61.9,57.0,,4.43,4.46,2.75,0,6497.0,5,6,3,3.6441304193786754,0.011859210000000002
57.3,67.0,,5.96,5.76,3.36,0,6498.0,1,5,5,3.6931893842548202,0.25411680999999997
62.2,59.0,,6.65,6.67,4.14,0,6499.0,3,7,3,3.6594974823800923,1.5735193600000006
61.9,59.0,,4.67,4.63,2.88,0,6500.0,4,4,5,3.6613773253600104,0.02085136
62.1,57.0,,4.45,4.47,2.77,0,6501.0,5,4,7,3.702395967437427,0.013363360000000005
61.9,62.0,,5.69,5.66,3.51,0,6502.0,4,5,2,3.7154675817757155,0.24009999999999995
62.0,53.0,,4.33,4.35,2.69,0,6503.0,5,7,6,3.5525734990450983,0.0081
61.9,57.0,,6.55,6.57,4.06,0,6504.0,5,4,2,3.7088759066785006,1.3604889600000003
64.7,55.0,,7.16,7.13,4.62,0,6505.0,1,4,2,3.8159087576530597,5.0625
61.9,58.0,,6.58,6.53,4.06,0,6506.0,4,5,3,3.645793003659024,1.2624769600000003
63.5,58.0,,7.29,7.24,4.61,0,6507.0,3,1,3,3.7235841909536833,5.19885601
62.7,58.0,,5.91,5.93,3.71,0,6508.0,4,5,3,3.6916893911299002,0.4096000000000001
63.7,54.0,,4.31,4.35,2.76,0,6509.0,2,7,3,3.5944904577873484,0.009235209999999999
61.8,57.0,,5.05,5.11,3.14,0,6510.0,3,6,4,3.7023658241028206,0.0625
60.9,57.0,,5.17,5.21,3.16,0,6511.0,5,7,3,3.665550819736999,0.07311616000000001
61.2,56.0,,5.73,5.78,3.52,0,6512.0,5,4,2,3.6026673737501826,0.24009999999999995
61.7,56.0,,6.66,6.5,4.06,0,6513.0,4,5,3,3.652762273451929,1.3107960100000002
62.2,55.0,,6.27,6.24,3.89,0,6514.0,4,4,2,3.6663377212693957,0.7480520100000002
61.9,58.0,,7.34,7.4,4.56,0,6515.0,3,5,5,3.633706846097496,5.0625
63.1,60.0,,5.3,5.35,3.36,0,6516.0,3,3,3,3.7786230697533822,0.1296
62.1,58.0,,6.55,6.59,4.08,0,6517.0,4,4,4,3.6454248555287476,1.3107960100000002
62.1,56.0,,6.85,6.82,4.24,0,6518.0,5,3,2,3.7257658619685525,2.28886641
63.4,58.0,,4.74,4.66,2.98,0,6519.0,2,3,5,3.646117996399824,0.025600000000000005
61.6,56.0,,8.17,8.12,5.02,0,6520.0,5,3,4,3.639324799793297,16.64966416
62.0,57.0,,6.45,6.48,4.0,0,6521.0,5,4,5,3.6965259833476884,1.1255088100000001
62.4,58.0,,4.26,4.24,2.65,0,6522.0,4,5,3,3.635196726818726,0.007072809999999998
63.0,57.0,,4.28,4.32,2.71,0,6523.0,3,4,6,3.592325642882596,0.0081
62.7,56.0,,7.35,7.28,4.59,0,6524.0,5,7,2,3.7133290434610973,5.33794816
57.7,64.0,,6.7,6.62,3.84,0,6525.0,2,7,2,3.5932497632682514,1.08243216
62.6,60.0,,7.17,7.24,4.51,0,6526.0,3,1,6,3.7673357027739223,4.66948881
62.5,57.0,,8.08,8.01,5.03,0,6527.0,5,2,3,3.70454987286206,16.322408009999993
61.4,57.0,,4.8,4.78,2.94,0,6528.0,5,6,3,3.6468562320325626,0.028257609999999992
62.0,60.0,,4.25,4.33,2.66,0,6529.0,4,4,6,3.6771728261013896,0.0081
63.4,59.0,,4.66,4.64,2.95,0,6530.0,3,4,2,3.762576411655961,0.025600000000000005
61.3,58.0,,5.21,5.16,3.18,0,6531.0,4,4,3,3.7197399157850883,0.07890481000000002
61.4,56.0,,6.9,6.88,4.23,0,6532.0,5,4,4,3.6452992372360735,2.2153345599999996
61.7,57.0,,6.65,6.62,4.09,0,6533.0,5,2,5,3.665565571497496,1.4641000000000004
61.8,55.0,,5.68,5.72,3.52,0,6534.0,3,7,4,3.672503872567893,0.24009999999999995
61.1,59.0,,4.65,4.58,2.82,0,6535.0,4,2,4,3.6964550995595227,0.01874161
62.2,54.0,,5.12,5.07,3.17,0,6536.0,5,4,4,3.645726392025834,0.0625
61.3,61.0,,4.45,4.49,2.74,0,6537.0,3,2,3,3.726260841546785,0.013363360000000005
60.8,60.0,,4.84,4.87,2.95,0,6538.0,4,7,5,3.6241336235324777,0.031116959999999996
60.5,56.0,,6.71,6.67,4.05,0,6539.0,5,4,2,3.6742681813588987,1.5180704100000004
65.1,59.0,,7.83,7.77,5.08,0,6540.0,1,3,3,3.8827081998409727,16.0
62.4,55.0,,5.34,5.39,3.35,0,6541.0,5,6,3,3.6713723496503006,0.12117360999999997
63.2,56.0,,6.73,6.78,4.27,0,6542.0,3,6,6,3.695386460898515,2.0736
62.0,58.0,,3.94,3.96,2.45,0,6543.0,3,7,6,3.6101196362255106,0.0027984100000000003
63.1,57.0,,7.36,7.31,4.63,0,6544.0,3,4,4,3.733419282800683,5.7720062500000004
61.5,57.0,,6.12,6.15,3.77,0,6545.0,5,6,3,3.6787698193724023,0.57289761
62.7,55.0,,4.77,4.8,3.0,0,6546.0,5,2,7,3.6687631027253675,0.031116959999999996
60.9,58.0,,7.09,7.01,4.29,0,6547.0,4,4,5,3.6019665442875084,2.68435456
59.6,59.0,,5.32,5.39,3.19,0,6548.0,3,6,6,3.607637223697078,0.09150625000000003
62.6,58.0,,4.29,4.27,2.68,0,6549.0,4,4,6,3.6665072143418125,0.0081
62.5,58.0,,5.07,5.11,3.18,0,6550.0,4,4,5,3.641373902025631,0.0625
61.8,57.0,,4.33,4.37,2.69,0,6551.0,5,7,3,3.654191734143642,0.009235209999999999
62.2,57.0,,7.97,8.08,4.99,0,6552.0,3,3,3,3.734315594429726,16.0
57.9,60.0,,4.55,4.57,2.64,0,6553.0,2,4,8,3.606896385889821,0.011859210000000002
62.7,55.0,,4.61,4.67,2.91,0,6554.0,5,6,8,3.6393519099582203,0.02085136
62.4,57.0,,5.09,5.13,3.19,0,6555.0,5,7,5,3.673631547937597,0.06765201
62.4,53.0,,4.49,4.52,2.81,0,6556.0,5,4,6,3.5771658143309257,0.013363360000000005
62.0,56.0,,6.68,6.75,4.16,0,6557.0,5,3,2,3.678540355187061,1.7490062499999994
62.1,61.0,,6.58,6.62,4.1,0,6558.0,2,5,3,3.7291211211821027,1.5180704100000004
61.5,55.0,,8.23,8.28,5.08,0,6559.0,5,5,2,3.587795753963318,18.360368009999995
61.6,56.0,,6.05,6.01,3.72,0,6560.0,5,2,5,3.637410500849247,0.4521217599999999
62.1,57.0,,7.37,7.23,4.53,0,6561.0,5,3,5,3.7285375590688905,5.0625
