,carat,cut,color,clarity,depth,table,price,x,y,z,cut_int,color_int,clarity_int,cut_color_clarity_score,raw_density,marketing_carat,marketing_carat_int
22764,2.15,Ideal,I,SI1,62.5,57.0,14534,8.2,8.16,5.11,5,2,3,33,3.772808822827494,regular,1
22765,1.05,Very Good,I,SI1,62.6,56.0,4688,6.49,6.45,4.05,3,2,3,27,3.7160462860108114,regular,1
22766,0.53,Good,E,VS2,58.6,62.0,1422,5.26,5.32,3.1,2,6,4,40,3.665793946413931,regular,1
22767,0.39,Ideal,F,SI1,61.3,56.0,919,4.69,4.72,2.88,5,5,3,42,3.6703588594557486,regular,1
22768,2.01,Ideal,I,SI2,62.1,55.0,12349,8.12,8.08,5.03,5,2,2,29,3.6543650839439774,good,2
22769,0.31,Very Good,D,SI2,62.8,53.0,462,4.35,4.37,2.74,3,7,2,38,3.5710151071218137,regular,1
22770,0.53,Ideal,F,IF,61.3,57.0,2682,5.21,5.19,3.19,5,5,8,62,3.6866453047598386,regular,1
22771,0.39,Ideal,G,SI1,61.0,55.0,675,4.75,4.82,2.92,5,4,3,39,3.5001959511408547,regular,1
22772,0.43,Premium,D,SI2,60.7,58.0,716,4.85,4.91,2.96,4,7,2,41,3.6601995574847117,regular,1
22773,0.51,Ideal,D,SI1,62.9,55.0,1346,5.07,5.11,3.2,5,7,3,48,3.6909876214407293,regular,1
22774,0.4,Very Good,G,VVS1,61.7,58.0,1123,4.69,4.71,2.9,3,4,7,49,3.7464461446025186,regular,1
22775,0.56,Ideal,F,SI1,61.1,56.0,1811,5.35,5.33,3.26,5,5,3,42,3.614437224056275,regular,1
22776,1.52,Premium,D,SI2,61.6,56.0,10487,7.47,7.39,4.58,4,7,2,41,3.607150977470282,regular,1
22777,0.55,Ideal,F,VVS1,60.6,57.0,2716,5.33,5.36,3.24,5,5,7,58,3.565142807953147,regular,1
22778,1.04,Ideal,I,SI2,61.9,56.0,3553,6.51,6.45,4.02,5,2,2,29,3.6967308635972076,good,2
22779,1.06,Premium,F,VVS2,61.8,58.0,9082,6.54,6.5,4.03,4,5,6,51,3.7124530033219454,regular,1
22780,0.32,Ideal,G,VVS2,62.4,56.0,730,4.4,4.42,2.75,5,4,6,51,3.5899928948057296,regular,1
22781,1.0,Good,E,VS2,64.1,54.0,6315,6.26,6.31,4.03,2,6,4,40,3.7691421064446184,good,2
22782,1.51,Fair,H,SI1,66.5,56.0,8010,7.03,6.99,4.66,1,3,3,24,3.9564873383103496,regular,1
22783,0.67,Good,G,VS2,57.5,60.1,2131,5.78,5.83,3.34,2,4,4,34,3.571767597414808,regular,1
22784,1.56,Premium,F,SI1,60.5,59.0,9120,7.54,7.49,4.55,4,5,3,39,3.642598366598183,regular,1
22785,0.51,Good,D,SI1,63.4,59.0,1193,5.07,5.02,3.2,2,7,3,39,3.757160706287277,regular,1
22786,0.45,Fair,E,VS2,66.9,60.0,980,4.78,4.71,3.18,1,6,4,37,3.7712718589202403,regular,1
22787,0.32,Ideal,H,VS1,63.0,57.0,720,4.35,4.32,2.73,5,3,5,44,3.7425324781646623,regular,1
22788,1.01,Premium,H,SI1,58.8,62.0,4191,6.59,6.54,3.86,4,3,3,33,3.6426895224636016,good,2
22789,0.31,Ideal,G,VVS1,60.6,57.0,816,4.38,4.4,2.66,5,4,7,55,3.6283111265086743,regular,1
22790,1.04,Ideal,G,VS1,61.2,58.0,7375,6.5,6.53,3.99,5,4,5,47,3.684555953436424,good,2
22791,1.01,Ideal,H,SI1,62.3,55.0,5029,6.46,6.45,4.02,5,3,3,36,3.617881504709157,good,2
22792,0.55,Ideal,D,VS2,60.2,56.0,2459,5.33,5.38,3.22,5,7,4,52,3.5739509143617685,regular,1
22793,0.39,Ideal,I,VVS2,62.0,56.0,750,4.67,4.72,2.91,5,2,6,45,3.6480769396263852,regular,1
22794,0.89,Premium,I,VS1,62.2,62.0,2955,6.14,6.02,3.78,4,2,5,38,3.8219464236973746,regular,1
22795,2.03,Premium,H,I1,59.4,59.0,7421,8.31,8.22,4.91,4,3,1,25,3.631557750256771,good,2
22796,1.0,Good,D,SI1,63.8,53.0,4928,6.35,6.4,4.07,2,7,3,39,3.6274642573855167,good,2
22797,1.14,Ideal,G,VS1,60.9,57.0,7750,6.7,6.82,4.12,5,4,5,47,3.6332870284004053,regular,1
22798,0.3,Ideal,F,IF,61.4,56.0,886,4.32,4.34,2.66,5,5,8,62,3.609253548618089,regular,1
22799,0.38,Premium,G,VS1,61.9,56.0,1069,4.68,4.63,2.88,4,4,5,44,3.653553869536592,regular,1
22800,1.75,Ideal,H,I1,61.5,54.9,7276,7.75,7.78,4.78,5,3,1,28,3.6431755861435806,regular,1
22801,0.5,Ideal,H,VS1,61.7,59.0,1429,5.07,5.14,3.15,5,3,5,44,3.654598087402637,regular,1
22802,1.01,Very Good,F,SI1,63.2,56.0,5107,6.32,6.37,4.01,3,5,3,36,3.753805280729381,good,2
22803,0.73,Good,F,SI2,63.4,55.0,2023,5.71,5.75,3.63,2,5,2,29,3.675052372642759,regular,1
22804,1.02,Ideal,E,SI2,61.6,56.0,4465,6.48,6.55,3.99,5,6,2,41,3.613784248577338,good,2
22805,0.4,Premium,J,VS1,59.7,59.0,810,4.83,4.79,2.87,4,1,5,35,3.614487280687031,regular,1
22806,0.4,Premium,F,VVS2,62.2,59.0,1088,4.65,4.7,2.91,4,5,6,51,3.773700608745079,regular,1
22807,1.03,Ideal,D,SI2,61.8,56.0,4764,6.51,6.46,4.01,5,7,2,44,3.664633909654535,good,2
22808,0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53,5,6,3,45,3.6505072007944586,regular,1
22809,0.33,Premium,G,VVS2,62.0,59.0,752,4.41,4.46,2.75,4,4,6,48,3.6606570879472864,regular,1
22810,1.58,Ideal,F,VS2,60.0,57.0,14044,7.58,7.52,4.53,5,5,4,46,3.671327176409224,regular,1
22811,1.16,Premium,F,VS2,62.7,58.0,7003,6.71,6.65,4.19,4,5,4,43,3.722640099567785,regular,1
22812,2.13,Premium,G,SI2,60.7,60.0,16778,8.27,8.37,5.05,4,4,2,32,3.656019539622177,regular,1
22813,0.31,Premium,F,SI1,60.6,60.0,663,4.37,4.34,2.64,4,5,3,39,3.7148206484590918,regular,1
22814,0.32,Ideal,E,SI1,61.5,55.0,682,4.4,4.44,2.72,5,6,3,45,3.6132389073565534,regular,1
22815,0.51,Premium,D,SI1,62.3,57.0,1687,5.13,5.08,3.18,4,7,3,45,3.6924381473169876,regular,1
22816,1.02,Ideal,F,SI1,62.3,56.0,5773,6.41,6.44,4.0,5,5,3,42,3.706359434501604,good,2
22817,1.31,Ideal,F,VS1,61.7,56.0,11136,7.02,7.04,4.34,5,5,5,50,3.6645701968282616,regular,1
22818,0.5,Ideal,H,SI1,61.3,54.0,1666,5.12,5.16,3.15,5,3,3,36,3.6048818752307126,regular,1
22819,1.07,Premium,F,SI2,61.8,59.0,4560,6.53,6.57,4.05,4,5,2,35,3.6948894930205873,regular,1
22820,1.07,Premium,I,VS2,60.7,58.0,4491,6.62,6.66,4.03,4,2,4,34,3.6132479364133205,regular,1
22821,1.5,Premium,F,SI1,62.8,56.0,11154,7.36,7.3,4.6,4,5,3,39,3.6415309319729663,regular,1
22822,0.54,Good,G,VS1,60.8,62.0,1685,5.22,5.24,3.18,2,4,5,38,3.724912712878762,regular,1
22823,0.39,Ideal,I,SI1,62.1,55.0,609,4.66,4.71,2.91,5,2,3,33,3.663667438197454,regular,1
22824,0.3,Ideal,G,SI1,62.2,57.0,477,4.26,4.29,2.66,5,4,3,39,3.7027464751704935,regular,1
22825,0.43,Premium,D,VS2,60.2,59.0,1129,4.92,4.88,2.95,4,7,4,49,3.642610752309246,regular,1
22826,0.35,Very Good,E,IF,57.9,56.0,1025,4.71,4.75,2.74,3,6,8,59,3.4257385525275827,regular,1
22827,0.9,Very Good,F,VS1,61.5,55.0,5167,6.25,6.28,3.85,3,5,5,44,3.5734965671271404,regular,1
22828,0.51,Premium,G,VS2,62.2,57.0,1546,5.15,5.1,3.19,4,4,4,40,3.6521897921295317,regular,1
22829,0.24,Very Good,F,VVS1,58.7,59.0,552,4.04,4.1,2.39,3,5,7,52,3.637469574082625,regular,1
22830,1.58,Premium,H,SI1,61.5,59.0,10738,7.47,7.45,4.59,4,3,3,33,3.711237751227161,regular,1
22831,0.53,Ideal,E,VS2,61.4,56.0,1721,5.21,5.24,3.21,5,6,4,49,3.628716815898217,regular,1
22832,0.34,Premium,G,VS2,61.8,58.0,596,4.47,4.5,2.77,4,4,4,40,3.661258234465901,regular,1
22833,0.34,Premium,G,VS2,60.3,58.0,765,4.53,4.49,2.72,4,4,4,40,3.6873700202067874,regular,1
22834,0.43,Very Good,E,SI2,63.4,57.0,858,4.82,4.77,3.04,3,6,2,35,3.6913115796615945,regular,1
22835,0.51,Ideal,H,VS2,61.2,53.0,1312,5.22,5.18,3.18,5,3,4,40,3.5587218410900916,regular,1
22836,0.34,Ideal,E,VS2,62.1,54.0,956,4.52,4.5,2.8,5,6,4,49,3.581963758954911,regular,1
22837,0.45,Ideal,G,IF,61.7,55.0,1548,4.93,4.96,3.05,5,4,8,59,3.620223048646144,regular,1
22838,0.45,Good,H,VVS1,56.8,64.0,1180,5.08,4.99,2.86,2,3,7,43,3.724204093446516,regular,1
22839,0.34,Very Good,E,VS2,58.8,59.0,745,4.56,4.59,2.69,3,6,4,43,3.623267172474765,regular,1
22840,0.7,Very Good,D,SI2,61.4,58.0,2337,5.7,5.74,3.51,3,7,2,38,3.6572565455749024,regular,1
22841,1.5,Ideal,I,SI1,61.8,57.0,8907,7.3,7.34,4.53,5,2,3,33,3.7078775836799998,regular,1
22842,1.51,Very Good,I,SI2,63.2,58.0,6914,7.31,7.27,4.61,3,2,2,23,3.6980730390405454,regular,1
22843,0.28,Ideal,H,VVS2,61.6,56.0,514,4.22,4.26,2.61,5,3,6,48,3.5805251146982866,regular,1
22844,0.31,Ideal,G,VVS1,61.0,57.0,789,4.38,4.4,2.68,5,4,7,55,3.6012341778033856,regular,1
22845,0.98,Ideal,I,SI2,62.6,54.0,3873,6.35,6.39,3.99,5,2,2,29,3.631866253931009,bad,0
22846,0.38,Ideal,G,VS2,61.0,55.0,721,4.67,4.71,2.86,5,4,4,43,3.624357475337441,regular,1
22847,1.23,Premium,F,SI2,61.2,58.0,6038,6.91,6.84,4.21,4,5,2,35,3.7088572395717336,regular,1
22848,0.24,Ideal,F,VVS1,61.8,59.0,526,4.0,4.03,2.48,5,5,7,58,3.6020171295925714,regular,1
22849,0.41,Ideal,J,VS2,62.3,54.0,613,4.77,4.8,2.98,5,1,4,34,3.605447919744489,regular,1
22850,0.9,Good,E,VS2,63.7,54.0,4770,6.13,6.15,3.91,2,6,4,40,3.6633752935661055,regular,1
22851,0.56,Ideal,F,VS1,61.7,54.0,1915,5.28,5.32,3.27,5,5,5,50,3.658019109491828,regular,1
22852,2.13,Ideal,I,SI2,62.6,56.0,12356,8.21,8.14,5.12,5,2,2,29,3.735023432800533,regular,1
22853,0.43,Premium,F,VS2,61.2,59.0,968,4.87,4.84,2.97,4,5,4,43,3.685436509099686,regular,1
22854,0.99,Very Good,D,SI1,62.6,57.0,5671,6.34,6.37,3.98,3,7,3,42,3.6955125602508527,bad,0
22855,0.74,Ideal,F,SI2,62.0,56.0,2655,5.78,5.82,3.6,5,5,2,38,3.6663139078149953,regular,1
22856,0.32,Ideal,F,IF,61.9,55.0,915,4.38,4.44,2.73,5,5,8,62,3.616441972606356,regular,1
22857,1.7,Ideal,F,VS2,62.4,57.0,17360,7.65,7.57,4.75,5,5,4,46,3.7080812996824957,regular,1
22858,0.56,Ideal,D,VS1,62.6,55.0,2057,5.25,5.29,3.3,5,7,5,56,3.6661511141662375,regular,1
22859,0.32,Ideal,H,VS2,62.0,57.0,505,4.35,4.39,2.71,5,3,4,40,3.7100363148788995,regular,1
22860,0.24,Ideal,F,VVS1,62.0,56.0,678,3.99,4.01,2.48,5,5,7,58,3.629054939657889,regular,1
22861,0.72,Ideal,G,VVS2,61.3,56.0,3352,5.76,5.8,3.54,5,4,6,51,3.6528345996493274,regular,1
22862,0.36,Ideal,D,VS2,62.5,55.0,773,4.55,4.57,2.85,5,7,4,52,3.6448637162676083,regular,1
22863,0.39,Premium,G,SI2,62.7,54.0,746,4.71,4.64,2.93,4,4,2,32,3.6543433463590382,regular,1
22864,1.2,Very Good,G,SI2,59.7,59.0,5116,6.89,6.94,4.13,3,4,2,29,3.6458916032473097,regular,1
22865,1.7,Premium,F,VS1,58.5,60.0,18398,7.83,7.76,4.56,4,5,5,47,3.6813901483574254,regular,1
22866,0.3,Good,H,VVS2,63.6,56.0,776,4.29,4.26,2.72,2,3,6,39,3.621068244100556,regular,1
22867,0.23,Very Good,D,VS2,63.1,58.0,402,3.91,3.95,2.48,3,7,4,46,3.6029111522109867,regular,1
22868,0.33,Ideal,E,VS2,61.9,54.0,928,4.47,4.42,2.75,5,6,4,49,3.6442041969085,regular,1
22869,0.31,Premium,I,VS1,60.8,59.0,628,4.41,4.37,2.67,4,2,5,38,3.6147782161570903,regular,1
22870,1.03,Ideal,D,SI1,62.4,57.0,5551,6.44,6.47,4.03,5,7,3,48,3.680385245099721,good,2
22871,0.31,Very Good,I,VS1,63.0,58.0,489,4.29,4.32,2.71,3,2,5,35,3.7034169875498284,regular,1
22872,0.75,Ideal,D,VS2,61.1,55.0,3679,5.87,5.89,3.6,5,7,4,52,3.615402191801425,regular,1
22873,1.2,Premium,J,SI2,58.7,59.0,4685,6.99,6.94,4.09,4,1,2,23,3.6288794573639778,regular,1
22874,0.9,Very Good,G,SI2,63.1,59.0,3353,6.11,6.16,3.87,3,4,2,29,3.7073268146994027,regular,1
22875,0.43,Very Good,H,SI2,60.4,56.0,937,4.9,4.93,2.97,3,3,2,26,3.5960047550890786,regular,1
22876,0.76,Ideal,H,SI2,63.0,56.0,2288,5.81,5.84,3.67,5,3,2,32,3.661927981954534,regular,1
22877,0.5,Very Good,E,SI2,63.0,57.0,1077,5.04,5.09,3.19,3,6,2,35,3.665913834601593,regular,1
22878,0.72,Ideal,H,VS2,61.7,57.0,2594,5.74,5.77,3.55,5,3,4,40,3.674241415862126,regular,1
22879,0.5,Premium,E,VS2,61.8,59.0,1420,5.07,5.02,3.12,4,6,4,46,3.777939372837886,regular,1
22880,0.54,Premium,G,VVS2,60.5,55.0,2090,5.28,5.24,3.18,4,4,6,48,3.682584159323321,regular,1
22881,0.32,Premium,G,VS2,61.5,60.0,720,4.42,4.4,2.71,4,4,4,40,3.6429817198213126,regular,1
22882,0.71,Fair,D,VS2,64.4,56.0,2596,5.63,5.58,3.61,1,7,4,40,3.756295962050618,regular,1
22883,1.62,Premium,F,SI1,62.6,58.0,13298,7.53,7.48,4.7,4,5,3,39,3.6717392575561902,regular,1
22884,1.06,Very Good,G,VS2,63.1,59.0,6325,6.48,6.45,4.08,3,4,4,37,3.7295997928312863,regular,1
22885,0.7,Good,D,VS1,63.6,60.0,3001,5.61,5.52,3.54,2,7,5,47,3.8312817366959293,regular,1
22886,0.5,Ideal,F,VVS1,60.4,56.0,2165,5.16,5.21,3.13,5,5,7,58,3.5652459256726083,regular,1
22887,0.31,Ideal,D,SI2,62.0,56.0,593,4.35,4.33,2.69,5,7,2,44,3.670992615679935,regular,1
22888,1.0,Very Good,F,VVS2,61.4,58.0,8216,6.36,6.41,3.92,3,5,6,48,3.754482100731854,good,2
22889,0.4,Premium,G,VVS1,60.3,58.0,1155,4.83,4.79,2.9,4,4,7,52,3.577096032955786,regular,1
22890,1.12,Ideal,I,SI1,61.7,58.0,4811,6.66,6.6,4.09,5,2,3,33,3.7379010484144968,regular,1
22891,1.51,Ideal,F,VS2,61.5,57.0,15226,7.39,7.36,4.54,5,5,4,46,3.6690201095347486,regular,1
22892,0.61,Ideal,D,VS2,61.0,57.0,2147,5.45,5.47,3.33,5,7,4,52,3.6868292407262273,regular,1
22893,1.62,Ideal,G,VS1,62.7,56.0,15246,7.44,7.51,4.69,5,4,5,47,3.709202549843211,regular,1
22894,1.0,Ideal,F,VVS2,61.5,55.0,7849,6.46,6.41,3.96,5,5,6,54,3.659026180917768,good,2
22895,2.09,Ideal,H,SI1,60.6,57.0,14383,8.34,8.29,5.04,5,3,3,36,3.598706421731476,regular,1
22896,1.2,Good,G,VS1,63.6,58.0,8387,6.59,6.56,4.18,2,4,5,38,3.984436966295737,regular,1
22897,0.91,Premium,E,VS2,62.3,58.0,5055,6.21,6.15,3.85,4,6,4,46,3.7133441163133636,regular,1
22898,0.3,Good,G,VS2,63.1,56.0,526,4.25,4.28,2.69,2,4,4,34,3.6786420088655274,regular,1
22899,0.25,Very Good,E,VVS1,60.7,58.0,575,4.07,4.1,2.48,3,6,7,55,3.624610233579549,regular,1
22900,0.32,Ideal,H,VVS2,61.8,55.0,828,4.42,4.38,2.72,5,3,6,48,3.6461618677099548,regular,1
22901,0.43,Ideal,D,SI1,61.6,56.0,1036,4.86,4.82,2.98,5,7,3,48,3.6958993395170023,regular,1
22902,0.4,Premium,G,VS1,60.7,58.0,1125,4.81,4.78,2.91,4,4,5,44,3.587114832423896,regular,1
22903,0.35,Ideal,H,IF,60.8,56.0,931,4.61,4.63,2.81,5,3,8,56,3.501313984783256,regular,1
22904,1.01,Ideal,G,VS2,62.0,54.9,6295,6.41,6.44,3.99,5,4,4,43,3.6792206288727898,good,2
22905,2.02,Very Good,G,SI2,63.3,57.0,9853,8.03,7.96,5.06,3,4,2,29,3.7473433747129916,good,2
22906,1.57,Premium,F,SI1,60.4,59.0,12112,7.57,7.54,4.56,4,5,3,39,3.6192520974603273,regular,1
22907,0.3,Premium,I,SI1,61.4,58.0,506,4.33,4.3,2.65,4,2,3,30,3.6481297761365696,regular,1
22908,1.56,Ideal,G,SI1,61.2,56.0,11522,7.49,7.51,4.59,5,4,3,39,3.625278776094732,regular,1
22909,0.3,Premium,H,VVS1,61.3,58.0,761,4.32,4.3,2.64,4,3,7,49,3.6704251820530884,regular,1
22910,0.61,Ideal,F,VVS2,61.8,55.0,2634,5.43,5.47,3.37,5,5,6,54,3.656486957026298,regular,1
22911,1.04,Ideal,F,IF,61.8,55.0,10787,6.49,6.56,4.03,5,5,8,62,3.636897047930667,good,2
22912,0.3,Ideal,F,VS2,61.1,56.0,573,4.36,4.38,2.67,5,5,4,46,3.530210838312107,regular,1
22913,0.94,Very Good,E,SI1,61.8,56.0,4661,6.29,6.33,3.9,3,6,3,39,3.6321196064714325,regular,1
22914,1.79,Premium,H,VS1,62.6,56.0,14904,7.81,7.76,4.87,4,3,5,41,3.6388366900664426,regular,1
22915,1.71,Ideal,E,SI2,62.7,55.0,12978,7.62,7.69,4.8,5,6,2,41,3.6477478676673862,regular,1
22916,0.7,Very Good,F,SI1,62.3,58.0,2161,5.62,5.78,3.55,3,5,3,36,3.6421412391154173,regular,1
22917,0.7,Very Good,D,VS1,60.3,58.0,4095,5.76,5.79,3.48,3,7,5,50,3.6188368107253215,regular,1
22918,0.72,Ideal,E,VS2,60.8,56.0,3601,5.78,5.82,3.53,5,6,4,49,3.6379625025099407,regular,1
22919,1.01,Good,F,VS2,63.9,58.0,6330,6.32,6.39,4.06,2,5,4,37,3.695971844452428,good,2
22920,1.51,Very Good,G,VVS2,62.7,57.0,14938,7.33,7.38,4.61,3,4,6,45,3.6330128655090643,regular,1
22921,2.0,Premium,D,SI2,61.0,58.0,14406,8.06,7.97,4.89,4,7,2,41,3.820137753021333,good,2
22922,0.9,Ideal,G,SI1,61.9,55.0,4161,6.18,6.23,3.84,5,4,3,39,3.652464585703377,regular,1
22923,0.44,Premium,E,VVS2,60.0,59.0,1274,4.95,4.99,2.98,4,6,6,54,3.586591527574164,regular,1
22924,0.33,Very Good,E,SI1,62.0,60.0,579,4.38,4.43,2.73,3,6,3,39,3.7378744203321346,regular,1
22925,0.5,Fair,F,SI2,65.5,54.0,1031,5.06,4.92,3.25,1,5,2,26,3.7078510037152674,regular,1
22926,0.57,Ideal,E,VS1,61.3,57.0,2110,5.34,5.37,3.28,5,6,5,53,3.6361075430476864,regular,1
22927,0.57,Very Good,I,SI1,63.3,56.0,1176,5.29,5.27,3.34,3,2,3,27,3.672935924387008,regular,1
22928,0.5,Good,F,VS1,56.4,62.0,1390,5.31,5.22,2.97,2,5,5,41,3.6441796729261284,regular,1
22929,0.51,Ideal,F,VVS2,61.7,56.0,1998,5.12,5.15,3.17,5,5,6,54,3.6608756240237663,regular,1
22930,0.2,Ideal,D,VS2,61.5,57.0,367,3.81,3.77,2.33,5,7,4,52,3.5855765521938485,regular,1
22931,1.5,Fair,H,I1,65.7,58.0,4939,7.07,7.02,4.63,1,3,1,16,3.916561879053593,regular,1
22932,1.03,Very Good,E,VS2,61.3,61.0,5800,6.46,6.53,3.98,3,6,4,43,3.6809481817557392,good,2
22933,0.91,Ideal,H,SI2,60.6,57.0,3854,6.3,6.26,3.81,5,3,2,32,3.6337310871284876,regular,1
22934,1.03,Ideal,G,VS2,62.8,55.0,6645,6.48,6.44,4.05,5,4,4,43,3.656558943730173,good,2
22935,0.57,Premium,I,SI2,62.1,60.0,1097,5.32,5.27,3.29,4,2,2,26,3.7077288018845147,regular,1
22936,0.24,Very Good,F,VS1,59.9,58.0,419,4.02,4.06,2.42,3,5,5,44,3.6458184589003855,regular,1
22937,0.76,Premium,G,VS1,59.6,57.0,2937,6.01,5.91,3.55,4,4,5,44,3.6163839800375612,regular,1
22938,0.8,Very Good,F,VS2,63.3,59.8,3283,5.79,5.83,3.68,3,5,4,40,3.8640816990521807,regular,1
22939,0.44,Premium,G,VVS1,60.9,59.0,1294,4.96,4.9,3.0,4,4,7,52,3.6208031599736668,regular,1
22940,1.23,Ideal,H,SI2,63.8,57.0,5510,6.78,6.72,4.31,5,3,2,32,3.7582020468084987,regular,1
22941,1.83,Premium,E,SI2,62.0,57.0,12492,7.89,7.81,4.87,4,6,2,38,3.658856204961768,regular,1
22942,0.89,Ideal,E,SI2,61.8,56.0,3872,6.15,6.19,3.81,5,6,2,41,3.6817179640637434,regular,1
22943,1.54,Ideal,G,SI1,61.5,55.0,11333,7.4,7.45,4.57,5,4,3,39,3.667480206918916,regular,1
22944,0.31,Ideal,G,VVS1,61.9,55.0,789,4.38,4.41,2.72,5,4,7,55,3.540228876938903,regular,1
22945,1.01,Good,E,SI1,64.5,56.0,4563,6.24,6.29,4.04,2,6,3,36,3.8216949981655866,good,2
22946,1.19,Ideal,H,I1,61.5,57.0,3732,6.83,6.79,4.19,5,3,1,28,3.6744615806042322,regular,1
22947,1.25,Ideal,I,VS1,61.4,58.0,7042,6.89,6.93,4.24,5,2,5,41,3.7046138861731603,regular,1
22948,1.13,Ideal,I,VVS1,61.6,57.0,7459,6.67,6.75,4.12,5,2,7,49,3.6551303636207777,regular,1
22949,0.9,Premium,E,SI1,59.1,62.0,4385,6.33,6.3,3.73,4,6,3,42,3.630284559855225,regular,1
22950,1.16,Ideal,I,VS2,60.1,62.0,5587,6.83,6.78,4.09,5,2,4,37,3.6748154537774584,regular,1
22951,0.7,Premium,F,SI2,61.8,60.0,2213,5.65,5.71,3.51,4,5,2,35,3.7090067001881386,regular,1
22952,0.7,Ideal,G,SI1,61.1,57.0,2312,5.72,5.77,3.51,5,4,3,39,3.625520223307185,regular,1
22953,1.51,Premium,J,VS2,59.6,60.0,7418,7.48,7.58,4.49,4,1,4,31,3.5588612234871513,regular,1
22954,0.38,Premium,F,SI1,62.0,58.0,838,4.63,4.6,2.86,4,5,3,39,3.7430876007268163,regular,1
22955,0.3,Premium,D,IF,62.1,59.0,1208,4.29,4.27,2.66,4,7,8,65,3.694074937757916,regular,1
22956,2.14,Very Good,F,SI2,58.2,61.0,17582,8.45,8.5,4.93,3,5,2,32,3.6261224847128872,regular,1
22957,0.61,Very Good,H,VVS2,60.5,57.0,1970,5.52,5.54,3.35,3,3,6,42,3.572625024305564,regular,1
22958,0.7,Premium,F,VS2,61.1,62.0,2369,5.69,5.64,3.46,4,5,4,43,3.782525122991506,regular,1
22959,0.33,Ideal,F,VS2,62.3,56.0,854,4.45,4.41,2.76,5,5,4,46,3.6555902282749932,regular,1
22960,0.38,Premium,F,VS2,60.9,56.0,1026,4.72,4.67,2.86,4,5,4,43,3.6166787518727426,regular,1
22961,0.81,Ideal,F,IF,61.5,55.0,6338,5.98,6.05,3.7,5,5,8,62,3.630596515972011,regular,1
22962,0.32,Ideal,G,VVS2,61.4,56.0,692,4.42,4.44,2.72,5,4,6,51,3.5968894100381985,regular,1
22963,1.11,Ideal,H,SI1,62.3,55.0,5456,6.7,6.65,4.16,5,3,3,36,3.5932253135709535,regular,1
22964,0.32,Ideal,E,IF,61.9,55.0,1018,4.38,4.41,2.72,5,6,8,65,3.6544298084530613,regular,1
22965,0.34,Ideal,F,VS2,62.5,55.0,880,4.51,4.48,2.81,5,5,4,46,3.5930998955042006,regular,1
22966,0.67,Good,F,VS1,64.4,57.0,2244,5.55,5.6,3.6,2,5,5,41,3.5928785928785927,regular,1
22967,1.01,Premium,G,SI1,60.8,60.0,5090,6.47,6.39,3.91,4,4,3,36,3.748786678281967,good,2
22968,1.0,Good,F,IF,60.7,64.0,9660,6.42,6.4,3.89,2,5,8,53,3.753934122960863,good,2
22969,0.4,Good,G,SI2,63.2,56.0,596,4.7,4.73,2.98,2,4,2,26,3.622730095437805,regular,1
22970,0.32,Ideal,G,VS1,61.9,55.0,602,4.4,4.42,2.73,5,4,5,47,3.61629320905339,regular,1
22971,0.71,Ideal,I,SI1,61.0,56.0,2319,5.75,5.78,3.52,5,2,3,33,3.6414240190379803,regular,1
22972,0.34,Premium,G,VS2,62.0,59.0,765,4.47,4.43,2.76,4,4,4,40,3.7325861135061875,regular,1
22973,0.41,Ideal,E,VS1,61.8,55.0,1153,4.8,4.75,2.95,5,6,5,53,3.6574487065120427,regular,1
22974,1.5,Very Good,E,VS2,61.7,60.0,13710,7.29,7.34,4.51,3,6,4,43,3.7294293070638305,regular,1
22975,0.32,Very Good,E,SI1,60.1,60.0,561,4.42,4.47,2.67,3,6,3,39,3.639654628622723,regular,1
22976,0.31,Good,D,SI2,63.6,54.0,462,4.31,4.34,2.75,2,7,2,35,3.615873685479255,regular,1
22977,0.3,Ideal,F,VVS2,61.6,55.0,751,4.3,4.33,2.66,5,5,6,54,3.634415002542071,regular,1
22978,0.56,Ideal,F,VS2,60.0,57.0,1739,5.36,5.38,3.22,5,5,4,46,3.6185646842561074,regular,1
22979,1.04,Ideal,F,SI1,61.3,56.0,5495,6.51,6.55,4.0,5,5,3,42,3.6584936855806105,good,2
22980,0.4,Ideal,E,VVS1,60.8,57.0,1278,4.79,4.82,2.92,5,6,7,61,3.5599659050198724,regular,1
22981,0.73,Ideal,G,SI1,62.1,56.0,2654,5.74,5.79,3.58,5,4,3,39,3.6812950574125693,regular,1
22982,0.4,Ideal,G,VVS2,62.6,57.0,931,4.68,4.75,2.95,5,4,6,51,3.659736041538005,regular,1
22983,0.53,Ideal,G,VVS1,61.2,55.0,2005,5.19,5.23,3.19,5,4,7,55,3.6725472347607564,regular,1
22984,0.33,Premium,G,VS2,61.3,59.0,579,4.44,4.46,2.73,4,4,4,40,3.6625597163713746,regular,1
22985,0.58,Premium,E,SI1,60.7,61.0,1641,5.47,5.27,3.28,4,6,3,42,3.680505395155558,regular,1
22986,0.26,Ideal,H,SI2,62.5,53.0,362,4.09,4.13,2.57,5,3,2,32,3.593503857223274,regular,1
22987,0.31,Premium,G,VS2,62.6,57.0,698,4.32,4.3,2.7,4,4,4,40,3.708488850607713,regular,1
22988,0.64,Ideal,D,VVS1,61.5,56.0,4281,5.57,5.59,3.43,5,7,7,64,3.5955894813988594,regular,1
